order_id,customer_id,order_date,order_time,status,city,state,pincode,total_amount,gst_amount,shipping_charge,discount_amount,final_amount,payment_method,shipping_partner,tracking_id,delivered_date,is_cod,channel
ORD039502,CUST07657,17-11-2024,05:57:00,Delivered,Jodhpur,Rajasthan,150053,51989.25,10136.28,0,4383.03,51989.25,UPI,DTDC,TRK769919537,23-11-2024,0,Mobile Web
ORD039503,CUST02197,17-03-2024,17:59:00,Delivered,Allahabad,Uttar Pradesh,782525,2121.05,382.14,0,384.09,2121.05,Net Banking,Shadowfax,TRK282174529,19-03-2024,0,Mobile Web
ORD039504,CUST07165,06-11-2023,04:25:00,Shipped,Visakhapatnam,Andhra Pradesh,496162,134423.46,22670.64,0,14195.18,134423.46,Cash on Delivery,Amazon Logistics,TRK480725602,,1,Mobile Web
ORD039505,CUST05481,21-07-2023,16:12:00,Delivered,Bhopal,Madhya Pradesh,226083,23603.52,3046.94,0,3684.42,23603.52,UPI,BlueDart,TRK427040319,24-07-2023,0,Mobile Web
ORD039506,CUST05531,19-06-2025,03:40:00,Delivered,Hubli,Karnataka,106805,65139.05,7661.16,0,5894.11,65139.05,UPI,DTDC,TRK990693720,25-06-2025,0,App
ORD039507,CUST02694,07-10-2023,12:53:00,Delivered,Nagpur,Maharashtra,578338,56621.76,6828.44,0,2062.68,56621.76,EMI,DTDC,TRK708521120,11-10-2023,0,Mobile Web
ORD039508,CUST00402,29-12-2024,21:38:00,Delivered,Navi Mumbai,Maharashtra,176907,25987.02,3442.44,0,3342.42,25987.02,Net Banking,XpressBees,TRK119288210,05-01-2025,0,App
ORD039509,CUST00051,28-12-2023,11:21:00,Processing,Solapur,Maharashtra,462468,295969.26,43452.54,0,35394.28,295969.26,Credit Card,BlueDart,TRK522222119,,0,App
ORD039510,CUST04363,26-12-2024,21:23:00,Processing,Jabalpur,Madhya Pradesh,700157,208408.75,22422.8,0,2142.05,208408.75,Credit Card,Ecom Express,TRK877105398,,0,Mobile Web
ORD039511,CUST07295,18-01-2025,02:08:00,Delivered,Raipur,Chhattisgarh,354232,1264.58,0.0,0,111.42,1264.58,Credit Card,Shadowfax,TRK686334343,20-01-2025,0,Website
ORD039512,CUST04137,04-05-2024,06:29:00,Delivered,Coimbatore,Tamil Nadu,791500,35532.01,4108.56,0,5788.55,35532.01,UPI,Amazon Logistics,TRK309917422,07-05-2024,0,App
ORD039513,CUST05120,17-06-2025,03:30:00,Delivered,Jodhpur,Rajasthan,792069,84696.27,9781.58,0,5875.31,84696.27,Credit Card,XpressBees,TRK447494387,20-06-2025,0,App
ORD039514,CUST09907,09-02-2024,04:31:00,Delivered,Bengaluru,Karnataka,377292,2876.4,0.0,0,714.6,2876.4,UPI,DTDC,TRK863253481,14-02-2024,0,App
ORD039515,CUST09855,22-02-2025,21:13:00,Delivered,Solapur,Maharashtra,381850,248178.15,41783.4,0,30172.25,248178.15,EMI,XpressBees,TRK900206652,28-02-2025,0,App
ORD039516,CUST01312,14-04-2025,12:58:00,Cancelled,Chandigarh,Chandigarh,671252,18977.45,2033.17,0,946.72,18977.45,Net Banking,DTDC,TRK959518517,,0,Mobile Web
ORD039517,CUST07784,20-05-2024,16:29:00,Cancelled,Bengaluru,Karnataka,795692,18476.54,2332.56,0,3294.02,18476.54,Credit Card,Ecom Express,TRK364958099,,0,Website
ORD039518,CUST08100,19-06-2025,18:12:00,Cancelled,Surat,Gujarat,464236,2424.07,293.88,0,318.81,2424.07,Cash on Delivery,DTDC,TRK671768229,,1,App
ORD039519,CUST01528,08-03-2024,10:03:00,Delivered,Ahmedabad,Gujarat,413862,49814.77,5215.2,0,1452.43,49814.77,UPI,Amazon Logistics,TRK495835256,14-03-2024,0,Website
ORD039520,CUST04696,28-08-2024,08:12:00,Shipped,Firozabad,Uttar Pradesh,758705,53253.04,6117.12,0,3840.08,53253.04,Credit Card,Ecom Express,TRK720326473,,0,Website
ORD039521,CUST04078,26-01-2025,06:28:00,Delivered,Lucknow,Uttar Pradesh,579831,9366.39,2098.32,0,225.93,9366.39,Debit Card,Shadowfax,TRK857407959,28-01-2025,0,Website
ORD039522,CUST06581,03-08-2024,17:52:00,Delivered,Solapur,Maharashtra,341112,6264.71,1042.56,0,569.85,6264.71,UPI,Delhivery,TRK502800329,10-08-2024,0,App
ORD039523,CUST02205,09-10-2023,23:31:00,Delivered,Ranchi,Jharkhand,631430,1196.83,0.0,0,290.17,1196.83,Net Banking,Amazon Logistics,TRK411018123,14-10-2023,0,App
ORD039524,CUST01318,17-11-2024,18:28:00,Delivered,Howrah,West Bengal,344266,8289.39,378.18,0,366.79,8289.39,UPI,BlueDart,TRK301644875,22-11-2024,0,App
ORD039525,CUST08422,12-04-2024,19:44:00,Delivered,Coimbatore,Tamil Nadu,284543,11083.37,650.7,0,2581.33,11083.37,Debit Card,XpressBees,TRK837804364,18-04-2024,0,App
ORD039526,CUST01771,19-08-2023,17:48:00,Returned,Varanasi,Uttar Pradesh,438536,23483.6,2836.32,0,2988.72,23483.6,Net Banking,XpressBees,TRK773802725,,0,App
ORD039527,CUST02475,10-04-2024,20:31:00,Delivered,Bengaluru,Karnataka,287740,308470.8,54936.48,0,54908.68,308470.8,UPI,XpressBees,TRK257628376,14-04-2024,0,App
ORD039528,CUST07338,02-06-2024,22:18:00,Processing,Lucknow,Uttar Pradesh,764086,34502.73,3874.2,0,2161.47,34502.73,UPI,Shadowfax,TRK729070756,,0,Website
ORD039529,CUST09102,06-12-2023,14:36:00,Delivered,Moradabad,Uttar Pradesh,725727,100368.52,15702.56,0,7673.04,100368.52,Debit Card,XpressBees,TRK230252985,08-12-2023,0,App
ORD039530,CUST02125,25-12-2024,22:21:00,Delivered,Bhopal,Madhya Pradesh,459264,168307.14,27332.58,0,14396.44,168307.14,UPI,BlueDart,TRK412726867,31-12-2024,0,App
ORD039531,CUST06551,06-04-2024,07:30:00,Returned,Jaipur,Rajasthan,396440,349839.67,57864.72,0,38087.05,349839.67,UPI,BlueDart,TRK424840841,,0,App
ORD039532,CUST04611,03-11-2024,20:45:00,Delivered,Meerut,Uttar Pradesh,565669,3910.4,505.8,0,810.4,3910.4,Cash on Delivery,Ecom Express,TRK193804881,08-11-2024,1,Website
ORD039533,CUST03672,04-11-2024,16:47:00,Returned,Hyderabad,Telangana,213331,42886.15,4471.2,0,3480.05,42886.15,Debit Card,Ecom Express,TRK251416472,,0,Website
ORD039534,CUST09836,18-04-2024,14:07:00,Cancelled,Kolkata,West Bengal,535399,165165.64,27644.04,0,17636.4,165165.64,Cash on Delivery,Shadowfax,TRK259836090,,1,App
ORD039535,CUST03267,27-12-2024,22:55:00,Delivered,Howrah,West Bengal,177110,51317.82,8542.16,0,6318.34,51317.82,Net Banking,BlueDart,TRK266377014,03-01-2025,0,App
ORD039536,CUST05392,18-08-2024,19:11:00,Delivered,Hubli,Karnataka,220389,36371.33,4150.32,0,2364.99,36371.33,UPI,Ecom Express,TRK849296283,25-08-2024,0,App
ORD039537,CUST01127,05-08-2024,05:48:00,Cancelled,Bengaluru,Karnataka,787233,337.84,0.0,59,72.16,396.84,Wallet,BlueDart,TRK869438481,,0,App
ORD039538,CUST06363,21-08-2023,10:21:00,Delivered,Coimbatore,Tamil Nadu,504650,16645.03,1813.8,0,1182.77,16645.03,UPI,Ecom Express,TRK411212974,25-08-2023,0,App
ORD039539,CUST07664,10-10-2024,05:07:00,Delivered,Howrah,West Bengal,281712,233447.11,35637.78,0,32854.67,233447.11,Credit Card,XpressBees,TRK427324297,13-10-2024,0,Website
ORD039540,CUST07904,06-11-2024,05:35:00,Delivered,Surat,Gujarat,213475,171749.17,30921.18,0,31562.01,171749.17,UPI,Delhivery,TRK924436897,09-11-2024,0,Mobile Web
ORD039541,CUST05480,26-03-2025,11:16:00,Delivered,Bengaluru,Karnataka,351464,330860.0,57632.58,0,55079.58,330860.0,UPI,BlueDart,TRK811629404,29-03-2025,0,Website
ORD039542,CUST00100,12-08-2023,01:57:00,Delivered,Solapur,Maharashtra,751148,46697.03,6535.84,0,4650.81,46697.03,Debit Card,Amazon Logistics,TRK838035703,15-08-2023,0,Website
ORD039543,CUST07579,02-08-2024,10:12:00,Delivered,Delhi,Delhi,163370,8481.34,442.35,0,808.01,8481.34,EMI,Delhivery,TRK341436232,05-08-2024,0,Mobile Web
ORD039544,CUST07508,10-06-2025,19:13:00,Returned,Chandigarh,Chandigarh,243131,123570.2,15818.04,0,24064.84,123570.2,Debit Card,BlueDart,TRK644874743,,0,App
ORD039545,CUST01290,14-01-2025,12:09:00,Delivered,Navi Mumbai,Maharashtra,770724,41534.59,7136.1,0,5246.51,41534.59,UPI,Amazon Logistics,TRK226647827,20-01-2025,0,Website
ORD039546,CUST09185,26-08-2024,06:04:00,Delivered,Moradabad,Uttar Pradesh,552207,333755.7,57059.64,0,40776.94,333755.7,UPI,DTDC,TRK787527424,31-08-2024,0,App
ORD039547,CUST06462,27-09-2024,12:37:00,Delivered,Vadodara,Gujarat,224114,76110.44,13487.92,0,9291.48,76110.44,Credit Card,Amazon Logistics,TRK525190190,03-10-2024,0,App
ORD039548,CUST00556,19-07-2023,18:12:00,Cancelled,Moradabad,Uttar Pradesh,696840,79127.88,8674.2,0,4540.32,79127.88,UPI,Amazon Logistics,TRK963573575,,0,App
ORD039549,CUST01738,25-08-2023,14:40:00,Delivered,Visakhapatnam,Andhra Pradesh,578885,21222.36,2846.52,0,2897.16,21222.36,UPI,XpressBees,TRK803520505,01-09-2023,0,App
ORD039550,CUST01296,19-05-2025,11:41:00,Cancelled,Ludhiana,Punjab,646246,4109.19,308.52,0,498.33,4109.19,Credit Card,BlueDart,TRK185092628,,0,Website
ORD039551,CUST05289,23-10-2023,05:09:00,Delivered,Firozabad,Uttar Pradesh,184731,37058.2,4524.24,0,5168.04,37058.2,Net Banking,DTDC,TRK436237484,27-10-2023,0,Website
ORD039552,CUST06433,17-03-2024,07:36:00,Cancelled,Madurai,Tamil Nadu,153740,56389.8,6114.24,0,676.44,56389.8,UPI,XpressBees,TRK353882602,,0,App
ORD039553,CUST00749,15-01-2024,22:56:00,Shipped,Raipur,Chhattisgarh,111788,59371.14,9773.64,0,4700.5,59371.14,Wallet,DTDC,TRK427110939,,0,Mobile Web
ORD039554,CUST03480,17-07-2023,18:11:00,Returned,Ludhiana,Punjab,203261,73638.48,10014.68,0,13415.2,73638.48,EMI,Ecom Express,TRK285278340,,0,App
ORD039555,CUST09476,09-12-2024,00:47:00,Returned,Ludhiana,Punjab,237398,25776.04,6042.12,0,1845.08,25776.04,Debit Card,Ecom Express,TRK956867250,,0,Mobile Web
ORD039556,CUST06242,30-06-2023,11:19:00,Delivered,Raipur,Chhattisgarh,261109,199626.91,33767.28,0,21736.37,199626.91,Net Banking,DTDC,TRK709463513,02-07-2023,0,Website
ORD039557,CUST05623,17-11-2023,10:56:00,Delivered,Srinagar,Jammu & Kashmir,787559,293.85,65.8,49,6.95,342.85,UPI,DTDC,TRK629175621,24-11-2023,0,App
ORD039558,CUST02049,27-03-2024,21:00:00,Delivered,Vadodara,Gujarat,405830,53393.36,6123.41,0,9359.05,53393.36,Credit Card,DTDC,TRK583032969,31-03-2024,0,Website
ORD039559,CUST02335,06-04-2024,20:23:00,Delivered,Vijayawada,Andhra Pradesh,694048,37418.39,4934.68,0,1585.29,37418.39,Cash on Delivery,Delhivery,TRK918215975,09-04-2024,1,Website
ORD039560,CUST06871,10-02-2024,08:58:00,Cancelled,Chennai,Tamil Nadu,383048,261817.01,44099.64,0,27744.63,261817.01,Wallet,Shadowfax,TRK160513680,,0,App
ORD039561,CUST05324,08-08-2023,08:49:00,Cancelled,Kolkata,West Bengal,558088,7901.02,864.96,0,619.94,7901.02,Credit Card,Shadowfax,TRK510699627,,0,Website
ORD039562,CUST08002,01-08-2023,12:03:00,Delivered,Dhanbad,Jharkhand,315232,91511.77,11719.2,0,17867.43,91511.77,Debit Card,Ecom Express,TRK593243091,04-08-2023,0,App
ORD039563,CUST01814,10-04-2025,23:14:00,Shipped,Hubli,Karnataka,319677,388386.92,64113.36,0,60607.44,388386.92,Net Banking,BlueDart,TRK536368422,,0,App
ORD039564,CUST09297,31-01-2025,10:25:00,Processing,Delhi,Delhi,528689,26136.97,3769.16,0,1943.19,26136.97,Credit Card,Shadowfax,TRK206482525,,0,Mobile Web
ORD039565,CUST04102,21-11-2024,05:08:00,Shipped,Vadodara,Gujarat,186174,34123.22,8397.48,0,4265.26,34123.22,UPI,Amazon Logistics,TRK936130056,,0,App
ORD039566,CUST06338,24-02-2024,07:14:00,Delivered,Aurangabad,Maharashtra,225107,210595.84,36210.3,0,31471.46,210595.84,Credit Card,DTDC,TRK920824554,01-03-2024,0,Mobile Web
ORD039567,CUST05682,24-02-2025,16:19:00,Delivered,Chandigarh,Chandigarh,560788,54013.16,6503.6,0,3601.44,54013.16,UPI,Amazon Logistics,TRK463820849,27-02-2025,0,Website
ORD039568,CUST03655,02-07-2023,10:42:00,Shipped,Dhanbad,Jharkhand,170728,3087.93,0.0,0,445.07,3087.93,UPI,DTDC,TRK438413360,,0,Website
ORD039569,CUST07136,13-11-2024,19:34:00,Delivered,Kota,Rajasthan,207261,27348.66,3019.32,0,3828.66,27348.66,UPI,Delhivery,TRK645969920,19-11-2024,0,Website
ORD039570,CUST06028,27-03-2025,23:20:00,Delivered,Srinagar,Jammu & Kashmir,672363,124502.4,12775.44,0,14202.04,124502.4,Debit Card,Shadowfax,TRK776643683,31-03-2025,0,App
ORD039571,CUST07912,17-02-2025,19:24:00,Delivered,Rajkot,Gujarat,162892,13822.81,709.45,0,1075.64,13822.81,UPI,XpressBees,TRK824148058,23-02-2025,0,App
ORD039572,CUST03112,15-05-2025,22:47:00,Delivered,Guwahati,Assam,791937,4863.67,0.0,0,380.33,4863.67,Credit Card,Amazon Logistics,TRK501756078,21-05-2025,0,App
ORD039573,CUST07528,01-01-2024,04:13:00,Processing,Mysuru,Karnataka,535501,38342.53,6259.98,0,3364.45,38342.53,Cash on Delivery,XpressBees,TRK375070942,,1,Mobile Web
ORD039574,CUST09800,16-12-2023,14:55:00,Delivered,Hyderabad,Telangana,456787,4102.34,348.12,0,809.78,4102.34,Credit Card,DTDC,TRK367607168,22-12-2023,0,App
ORD039575,CUST00085,15-03-2025,10:07:00,Shipped,Hubli,Karnataka,103097,6426.22,761.6,0,556.38,6426.22,Cash on Delivery,Ecom Express,TRK336482786,,1,App
ORD039576,CUST08669,17-04-2025,01:07:00,Shipped,Lucknow,Uttar Pradesh,547204,1424.36,153.24,0,5.88,1424.36,Credit Card,XpressBees,TRK670467077,,0,App
ORD039577,CUST09842,26-09-2023,02:43:00,Cancelled,Firozabad,Uttar Pradesh,765297,87874.8,7601.22,0,7224.42,87874.8,Debit Card,XpressBees,TRK128785972,,0,Mobile Web
ORD039578,CUST02999,13-05-2024,22:18:00,Shipped,Ahmedabad,Gujarat,102502,32328.15,3932.28,0,1810.13,32328.15,UPI,Ecom Express,TRK162519566,,0,App
ORD039579,CUST02393,27-11-2024,14:37:00,Processing,Lucknow,Uttar Pradesh,644213,3848.27,0.0,0,60.73,3848.27,UPI,Delhivery,TRK528991327,,0,App
ORD039580,CUST06799,19-08-2023,16:49:00,Returned,Allahabad,Uttar Pradesh,263274,21417.45,2711.94,0,2070.49,21417.45,Wallet,XpressBees,TRK516607894,,0,Website
ORD039581,CUST09563,03-11-2023,20:25:00,Cancelled,Lucknow,Uttar Pradesh,708221,40286.73,4665.6,0,4728.87,40286.73,UPI,Shadowfax,TRK656467894,,0,App
ORD039582,CUST04283,29-10-2024,10:29:00,Processing,Varanasi,Uttar Pradesh,390852,217188.91,38712.48,0,23542.57,217188.91,EMI,Delhivery,TRK190020121,,0,Website
ORD039583,CUST06723,28-06-2023,07:15:00,Delivered,Meerut,Uttar Pradesh,189610,519500.64,77975.21,0,6794.57,519500.64,Debit Card,DTDC,TRK800886823,04-07-2023,0,App
ORD039584,CUST07051,09-12-2024,08:10:00,Delivered,Hubli,Karnataka,114202,145603.6,23345.68,0,15849.08,145603.6,Credit Card,Delhivery,TRK968658461,11-12-2024,0,Mobile Web
ORD039585,CUST09878,01-09-2024,21:07:00,Delivered,Guwahati,Assam,197367,18825.2,1056.8,0,3367.6,18825.2,Credit Card,DTDC,TRK240030812,07-09-2024,0,Website
ORD039586,CUST04615,25-01-2025,15:54:00,Cancelled,Guwahati,Assam,757078,79002.91,12977.64,0,12104.73,79002.91,Credit Card,DTDC,TRK238810263,,0,App
ORD039587,CUST05094,31-03-2025,03:40:00,Delivered,Coimbatore,Tamil Nadu,515902,5132.2,0.0,0,114.8,5132.2,UPI,Amazon Logistics,TRK861022199,06-04-2025,0,App
ORD039588,CUST03973,25-07-2024,10:32:00,Shipped,Agra,Uttar Pradesh,723564,18446.34,2235.6,0,2419.26,18446.34,Cash on Delivery,Ecom Express,TRK109971691,,1,Website
ORD039589,CUST01198,29-05-2025,19:29:00,Delivered,Guwahati,Assam,774945,32174.52,2506.9,0,2335.38,32174.52,UPI,Ecom Express,TRK209255782,03-06-2025,0,Website
ORD039590,CUST07499,08-01-2024,03:03:00,Cancelled,Hubli,Karnataka,198425,28834.82,6216.96,0,4106.14,28834.82,UPI,BlueDart,TRK214673950,,0,Website
ORD039591,CUST05799,10-01-2025,20:44:00,Delivered,Srinagar,Jammu & Kashmir,355455,9553.5,1140.48,0,1090.98,9553.5,UPI,BlueDart,TRK663779877,12-01-2025,0,App
ORD039592,CUST07891,07-06-2024,15:39:00,Delivered,Guwahati,Assam,316802,9188.11,1512.0,0,723.89,9188.11,Cash on Delivery,XpressBees,TRK295764976,11-06-2024,1,App
ORD039593,CUST04217,02-05-2024,10:04:00,Processing,Vijayawada,Andhra Pradesh,601038,33929.99,4369.56,0,5598.57,33929.99,Debit Card,Ecom Express,TRK454255336,,0,App
ORD039594,CUST06270,09-03-2024,16:48:00,Delivered,Jodhpur,Rajasthan,343550,256790.25,46251.36,0,50014.11,256790.25,UPI,Delhivery,TRK440947377,16-03-2024,0,App
ORD039595,CUST08283,16-03-2024,07:17:00,Cancelled,Coimbatore,Tamil Nadu,448321,175428.46,21051.6,0,11904.14,175428.46,UPI,DTDC,TRK195731898,,0,App
ORD039596,CUST02311,09-02-2024,13:06:00,Returned,Nashik,Maharashtra,600324,2586.09,147.45,0,510.36,2586.09,UPI,Delhivery,TRK687557157,,0,Website
ORD039597,CUST05586,05-09-2023,06:57:00,Delivered,Mumbai,Maharashtra,144854,70931.98,11969.82,0,4291.84,70931.98,EMI,Shadowfax,TRK377096532,12-09-2023,0,Website
ORD039598,CUST05203,06-02-2025,06:58:00,Returned,Jodhpur,Rajasthan,749103,125878.42,15134.4,0,15375.98,125878.42,Debit Card,BlueDart,TRK868267412,,0,Website
ORD039599,CUST04660,15-10-2023,08:31:00,Delivered,Visakhapatnam,Andhra Pradesh,124454,17821.71,1962.24,0,492.53,17821.71,Credit Card,DTDC,TRK147943341,20-10-2023,0,App
ORD039600,CUST05543,02-05-2024,02:16:00,Processing,Jaipur,Rajasthan,395513,38666.24,4594.44,0,4215.2,38666.24,Credit Card,Ecom Express,TRK443354059,,0,Website
ORD039601,CUST01232,29-02-2024,23:45:00,Delivered,Jodhpur,Rajasthan,693209,1361.52,0.0,0,237.48,1361.52,EMI,DTDC,TRK637608336,07-03-2024,0,Website
ORD039602,CUST07357,04-10-2024,11:57:00,Returned,Howrah,West Bengal,410843,18145.05,868.4,0,91.35,18145.05,Credit Card,Delhivery,TRK600792191,,0,App
ORD039603,CUST00900,01-01-2025,16:37:00,Shipped,Jabalpur,Madhya Pradesh,789431,67359.55,9118.68,0,5675.13,67359.55,Debit Card,Ecom Express,TRK650943338,,0,Mobile Web
ORD039604,CUST01914,24-03-2025,11:58:00,Delivered,Mumbai,Maharashtra,594065,12831.71,467.4,0,885.69,12831.71,Cash on Delivery,Amazon Logistics,TRK493483235,26-03-2025,1,Mobile Web
ORD039605,CUST01979,05-02-2025,17:27:00,Returned,Navi Mumbai,Maharashtra,708637,33529.24,5662.26,0,5426.02,33529.24,Debit Card,DTDC,TRK608229938,,0,App
ORD039606,CUST03366,26-08-2023,09:07:00,Delivered,Nagpur,Maharashtra,514256,59642.66,7537.86,0,7913.2,59642.66,Debit Card,Shadowfax,TRK564613231,31-08-2023,0,Website
ORD039607,CUST07814,15-05-2024,02:02:00,Cancelled,Bengaluru,Karnataka,638744,6413.88,422.75,0,1111.87,6413.88,Credit Card,Delhivery,TRK745696447,,0,Website
ORD039608,CUST01768,05-04-2025,04:18:00,Delivered,Mumbai,Maharashtra,696743,74610.38,10707.22,0,1432.84,74610.38,Credit Card,DTDC,TRK405446640,11-04-2025,0,App
ORD039609,CUST06541,01-12-2024,12:14:00,Delivered,Ranchi,Jharkhand,423523,21494.2,1998.94,0,3706.74,21494.2,UPI,Shadowfax,TRK839191375,06-12-2024,0,Website
ORD039610,CUST09377,12-03-2024,19:47:00,Delivered,Visakhapatnam,Andhra Pradesh,211529,5159.24,1257.48,0,589.24,5159.24,Credit Card,Amazon Logistics,TRK456267204,18-03-2024,0,Website
ORD039611,CUST01872,02-10-2023,17:54:00,Returned,Vijayawada,Andhra Pradesh,544903,85528.17,13821.84,0,9447.67,85528.17,Cash on Delivery,BlueDart,TRK628018078,,1,App
ORD039612,CUST09564,06-04-2025,19:51:00,Delivered,Chennai,Tamil Nadu,107604,120517.73,14714.86,0,3683.13,120517.73,Credit Card,Amazon Logistics,TRK734011309,11-04-2025,0,Website
ORD039613,CUST04931,05-03-2025,18:24:00,Delivered,Amritsar,Punjab,443038,251310.02,33908.52,0,14316.5,251310.02,Credit Card,DTDC,TRK333192675,10-03-2025,0,App
ORD039614,CUST02026,10-09-2023,07:35:00,Delivered,Bengaluru,Karnataka,457703,63010.07,6674.16,0,3174.09,63010.07,Credit Card,Delhivery,TRK794608435,14-09-2023,0,App
ORD039615,CUST09832,23-09-2023,09:31:00,Delivered,Coimbatore,Tamil Nadu,292566,37742.43,8063.64,0,1154.21,37742.43,UPI,XpressBees,TRK808439799,30-09-2023,0,Mobile Web
ORD039616,CUST02816,29-07-2023,23:34:00,Delivered,Dhanbad,Jharkhand,680962,107719.52,13224.96,0,15713.44,107719.52,Credit Card,Shadowfax,TRK237198474,03-08-2023,0,App
ORD039617,CUST04484,10-02-2025,04:09:00,Delivered,Guwahati,Assam,284895,23783.13,4516.8,0,1183.67,23783.13,Net Banking,Delhivery,TRK252176970,13-02-2025,0,App
ORD039618,CUST09903,13-05-2025,02:57:00,Delivered,Chandigarh,Chandigarh,188959,21760.21,2939.04,0,2007.83,21760.21,Credit Card,Delhivery,TRK502422660,16-05-2025,0,App
ORD039619,CUST07731,24-11-2024,07:51:00,Processing,Hyderabad,Telangana,399480,37510.66,4528.08,0,7526.42,37510.66,EMI,DTDC,TRK285357327,,0,App
ORD039620,CUST02841,27-09-2023,10:04:00,Delivered,Thane,Maharashtra,750704,32994.68,7764.96,0,3471.28,32994.68,EMI,DTDC,TRK199324707,04-10-2023,0,App
ORD039621,CUST04980,01-09-2023,09:36:00,Delivered,Howrah,West Bengal,164084,648.73,0.0,0,145.27,648.73,Credit Card,Amazon Logistics,TRK435907770,06-09-2023,0,Website
ORD039622,CUST08202,16-11-2023,13:23:00,Delivered,Raipur,Chhattisgarh,236704,51036.93,6778.08,0,9783.15,51036.93,UPI,Delhivery,TRK932040944,22-11-2023,0,Website
ORD039623,CUST07198,17-09-2024,22:52:00,Delivered,Meerut,Uttar Pradesh,172719,147864.6,14880.76,0,5279.16,147864.6,Debit Card,BlueDart,TRK525915384,24-09-2024,0,Website
ORD039624,CUST09322,26-12-2024,15:38:00,Delivered,Bhopal,Madhya Pradesh,656166,1386.16,0.0,0,49.84,1386.16,UPI,XpressBees,TRK150237336,30-12-2024,0,Mobile Web
ORD039625,CUST07564,09-08-2024,15:38:00,Delivered,Coimbatore,Tamil Nadu,504774,43826.06,4924.68,0,2137.62,43826.06,UPI,Ecom Express,TRK869140558,14-08-2024,0,App
ORD039626,CUST05385,22-06-2024,01:30:00,Delivered,Nashik,Maharashtra,204293,3899.23,694.08,0,650.85,3899.23,Debit Card,DTDC,TRK926474201,29-06-2024,0,Website
ORD039627,CUST05577,03-08-2024,16:15:00,Processing,Chandigarh,Chandigarh,155413,405926.74,64152.0,0,14625.26,405926.74,Credit Card,BlueDart,TRK330518806,,0,App
ORD039628,CUST01658,20-10-2024,09:06:00,Delivered,Guwahati,Assam,264608,87994.81,14614.14,0,8337.33,87994.81,Net Banking,BlueDart,TRK431853314,22-10-2024,0,Website
ORD039629,CUST07545,22-03-2024,21:13:00,Delivered,Chandigarh,Chandigarh,506048,256325.25,30671.28,0,30060.03,256325.25,UPI,Delhivery,TRK897535957,24-03-2024,0,App
ORD039630,CUST08211,11-12-2023,08:00:00,Delivered,Delhi,Delhi,280168,174927.82,25836.28,0,13841.46,174927.82,Credit Card,Delhivery,TRK299190689,17-12-2023,0,Website
ORD039631,CUST00143,01-04-2024,17:14:00,Delivered,Amritsar,Punjab,642535,57548.84,8406.32,0,10515.48,57548.84,UPI,Ecom Express,TRK917803180,04-04-2024,0,App
ORD039632,CUST00247,20-10-2023,09:45:00,Shipped,Agra,Uttar Pradesh,332665,52419.22,6227.04,0,5699.82,52419.22,Net Banking,Ecom Express,TRK192182979,,0,App
ORD039633,CUST07107,31-10-2024,03:16:00,Delivered,Srinagar,Jammu & Kashmir,111012,16460.26,2829.84,0,2528.58,16460.26,Cash on Delivery,DTDC,TRK919126226,05-11-2024,1,Website
ORD039634,CUST07617,19-05-2025,17:58:00,Shipped,Jodhpur,Rajasthan,432114,15431.86,2841.64,0,1735.78,15431.86,UPI,Amazon Logistics,TRK833861395,,0,App
ORD039635,CUST03342,26-05-2025,06:55:00,Delivered,Bareilly,Uttar Pradesh,156754,22486.75,2862.0,0,2068.25,22486.75,EMI,BlueDart,TRK893961557,30-05-2025,0,Mobile Web
ORD039636,CUST08611,16-03-2024,18:36:00,Delivered,Jabalpur,Madhya Pradesh,634068,57514.53,7097.58,0,5915.05,57514.53,Debit Card,Delhivery,TRK884926089,18-03-2024,0,App
ORD039637,CUST08143,24-11-2023,05:55:00,Delivered,Hubli,Karnataka,325570,18435.04,2091.6,0,1086.56,18435.04,Cash on Delivery,Ecom Express,TRK292574313,30-11-2023,1,App
ORD039638,CUST08939,27-09-2023,17:51:00,Processing,Nagpur,Maharashtra,577828,175655.63,27058.55,0,18857.92,175655.63,Cash on Delivery,Shadowfax,TRK410259459,,1,Website
ORD039639,CUST05302,01-03-2024,17:21:00,Cancelled,Faridabad,Haryana,613084,318361.44,47990.97,0,22704.53,318361.44,Debit Card,DTDC,TRK579154997,,0,Website
ORD039640,CUST00251,10-01-2024,09:11:00,Cancelled,Kolkata,West Bengal,763637,36383.63,3955.36,0,4279.73,36383.63,Cash on Delivery,Delhivery,TRK181834914,,1,App
ORD039641,CUST02263,27-04-2024,17:42:00,Delivered,Meerut,Uttar Pradesh,433118,84707.69,10550.92,0,15382.23,84707.69,Cash on Delivery,Ecom Express,TRK493298894,04-05-2024,1,Website
ORD039642,CUST09956,21-03-2024,04:14:00,Shipped,Visakhapatnam,Andhra Pradesh,115158,44771.89,5334.84,0,5019.95,44771.89,Credit Card,Ecom Express,TRK755471607,,0,App
ORD039643,CUST01202,03-08-2024,08:47:00,Delivered,Mysuru,Karnataka,124289,135394.3,21358.68,0,9090.38,135394.3,UPI,Amazon Logistics,TRK407444830,06-08-2024,0,Website
ORD039644,CUST00803,03-05-2024,05:51:00,Delivered,Solapur,Maharashtra,144088,10182.31,1819.08,0,1742.77,10182.31,EMI,Amazon Logistics,TRK802991628,10-05-2024,0,App
